"user_id","rec_anime_id"
"1096","1186, 7861, 971"
"1097","1924, 1481, 1558"
"1098","10263, 1924, 930"
"1099","1924, 1481, 1558"
"1100","9487, 1925, 1923"
"1101","22695, 1493, 14647"
"1102","32574, 1136, 2536"
"1103","86, 1707, 377"
"1104","5753, 7303, 3868"
"1105","10263, 1225, 13851"
"1106","1925, 1923, 3095"
"1107","2284, 3196, 22695"
"1108","1558, 3105, 4388"
"1109","3437, 1924, 17745"
"1110","4388, 3254, 3776"
"1111","1481, 1558, 3105"
"1112","1153, 8245, 6465"
"1113","2284, 1924, 1481"
"1114","23249, 86, 8394"
"1115","1493, 12585, 29413"
"1116","2109, 2470, 1460"
"1117","5763, 7664, 5877"
"1118","3507, 1880, 978"
"1119","11209, 1925, 1923"
"1120","27411, 5753, 8133"
"1121","3196, 3854, 13993"
"1122","12221, 3868, 32366"
"1124","2920, 1481, 1759"
"1125","4566, 1658, 718"
"1126","2920, 1481, 3072"
"1127","10263, 30705, 2284"
"1129","1924, 1481, 1759"
"1130","1792, 1839, 1853"
"1131","1534, 305, 1558"
"1132","31050, 1558, 3105"
"1133","1153, 8245, 6465"
"1134","8097, 832, 13993"
"1135","33221, 6293, 7045"
"1136","12725, 2947, 17249"
"1137","10263, 708, 2947"
"1138","25431, 24171, 5684"
"1139","6465, 1845, 31113"
"1140","2291, 10263, 31490"
"1141","1924, 2920, 1481"
"1145","1502, 31680, 278"
"1146","3196, 14685, 31491"
"1148","1558, 3105, 4388"
"1150","1493, 2284, 7303"
"1151","1924, 1481, 1558"
"1152","1558, 3105, 12361"
"1153","10263, 1924, 1792"
"1154","10263, 3437, 3196"
"1155","7303, 3196, 23115"
"1156","2284, 7303, 14647"
"1157","10263, 1481, 3381"
"1158","752, 1493, 2284"
"1159","1179, 1845, 4264"
"1161","31491, 4388, 3776"
"1162","9487, 15839, 3511"
"1163","1759, 7435, 7436"
"1164","1493, 2284, 22695"
"1165","1658, 5742, 8250"
"1166","7303, 1481, 1853"
"1167","978, 1380, 7861"
"1168","22695, 1153, 30531"
"1169","7334, 10330, 28669"
"1170","86, 1707, 377"
"1171","5753, 7303, 3854"
"1173","10263, 2947, 2269"
"1174","12585, 599, 10375"
"1176","2450, 10810, 30364"
"1177","7303, 3129, 305"
"1178","7303, 1924, 22695"
"1179","5753, 3868, 3854"
"1180","3605, 2947, 3129"
"1182","10090, 16442, 32051"
"1183","1924, 2920, 1481"
"1184","1925, 2920, 1923"
"1185","1558, 1228, 2200"
"1186","1558, 31050, 1759"
"1187","3437, 8097, 1493"
"1189","3868, 1794, 1228"
"1191","28669, 2408, 9487"
"1192","10457, 1493, 21597"
"1193","5753, 9487, 15839"
"1194","7861, 3992, 3507"
"1195","5753, 3625, 9487"
"1196","10263, 3019, 1792"
"1197","4416, 1224, 2851"
"1198","10263, 3437, 17249"
"1199","31050, 1759, 5753"
"1200","31490, 16442, 930"
"1201","10534, 1865, 34085"
"1202","3776, 2574, 30531"
"1203","13993, 12585, 29413"
"1204","10766, 2818, 1845"
"1205","5753, 3868, 1925"
"1206","10263, 3437, 1493"
"1207","1221, 12671, 28669"
"1208","1558, 1623, 2484"
"1209","1481, 4388, 2284"
"1210","2012, 30915, 9487"
"1211","2269, 1924, 17745"
"1213","3196, 1925, 1923"
"1214","1853, 1623, 3095"
"1215","3196, 12585, 29413"
"1216","1558, 3105, 295"
"1217","2269, 22695, 1399"
"1220","2269, 1924, 3625"
"1222","86, 4566, 1707"
"1223","7303, 13145, 31763"
"1224","5967, 5968, 2193"
"1226","1558, 3105, 30845"
"1227","10263"
"1228","30243, 10263, 21575"
"1229","1221, 4566, 25431"
"1230","10263, 1924, 1925"
"1231","3437, 8097, 1493"
"1232","5753, 3868, 4388"
"1233","10263, 3437, 1924"
"1235","31050, 1224, 7303"
"1236","3625, 3381, 31050"
"1237","86, 4566, 1707"
"1238","4388, 3095, 3704"
"1239","305, 1853, 8358"
"1240","20871, 9979, 11867"
"1241","3507, 1880, 978"
"1242","3196, 3854, 2747"
"1243","3254, 6511, 12347"
"1244","1925, 1923, 3095"
"1245","2506, 1853, 2036"
"1246","5753, 7303, 3868"
"1247","3437, 2269, 3868"
"1249","1399, 5763, 5753"
"1250","5753, 3868, 3854"
"1251","1924, 3625, 13619"
"1252","8097, 14647, 27629"
"1254","1925, 1923, 1853"
"1255","17249, 2284, 2269"
"1256","832, 1399, 5763"
"1257","2269, 1924, 1792"
"1258","30243, 2709, 25117"
"1259","31491, 1759, 31050"
"1260","2269, 28961, 4503"
"1261","3437, 3196, 1925"
"1262","14685, 31491, 19217"
"1263","3868, 1794, 24273"
"1264","11005, 278, 1744"
"1266","11547, 8361, 14947"
"1267","14647, 27629, 20929"
"1268","7303, 1153, 3381"
"1269","10263, 1924, 1792"
"1271","3437, 8097, 1493"
"1273","33221, 1534, 10263"
"1274","5763, 5753, 1558"
"1275","1221, 12671, 1864"
"1276","5753, 7303, 3868"
"1277","1481, 2291, 999"
"1278","1924, 1481, 3072"
"1279","5753, 31491, 31050"
"1280","305, 7303, 4416"
"1281","12725, 5753, 311"
"1282","1558, 3105, 4388"
"1283","30825, 1493, 1906"
"1284","5753, 10766, 5763"
"1286","1153, 1853, 1891"
"1288","3776, 2574, 4388"
"1290","1924, 2322, 9487"
"1291","1924, 1481, 307"
"1292","31491, 23711, 1853"
"1293","5753, 7303, 3868"
"1294","1924, 1481, 1558"
"1295","1148, 2851, 1743"
"1296","1853, 2284, 14685"
"1297","10263, 2284, 1924"
"1299","2871, 1380, 7861"
"1300","22695, 3129, 1853"
"1301","832, 1399, 5763"
"1303","1534, 28929, 295"
"1304","10263, 1924, 1925"
"1305","1481, 1759, 1567"
"1306","377, 971, 1805"
"1307","2484, 305, 1558"
"1308","12725, 5753, 7303"
"1309","32051, 1489, 2041"
"1310","12725, 10263, 3437"
"1311","2284, 2747, 1792"
"1312","111, 31592, 12671"
"1313","1221, 28669, 2294"
"1314","2484, 2818, 1623"
"1315","2709, 2747, 14685"
"1316","1924, 2920, 1481"
"1318","1949, 1900, 2291"
"1319","3868, 1906, 3227"
"1320","4503, 2291, 1880"
"1321","33221, 24171, 28869"
"1323","22695, 1153, 30531"
"1324","4388, 3776, 2574"
"1325","5753, 7303, 3868"
"1326","10263, 3437, 1493"
"1327","2193, 6714, 31763"
"1328","1668, 24727, 23945"
"1330","22695, 28929, 22013"
"1331","10534, 1865, 34085"
"1332","32051, 32553, 718"
"1337","311, 8358, 28495"
"1338","4388, 7303, 10766"
"1339","4503, 1558, 2851"
"1340","4566, 1658, 718"
"1341","1853, 305, 2291"
"1342","1153, 8245, 6465"
"1343","1481, 1759, 1179"
"1344","2291, 10028, 1064"
"1345","4503, 2291, 5763"
"1346","3437, 3196, 1924"
"1347","3437, 8097, 1493"
"1348","5753, 33221, 1460"
"1350","305, 7303, 2291"
"1353","3437, 1924, 22695"
"1354","4084, 1228, 1759"
"1355","3437, 1493, 2920"
"1356","2012, 86, 30915"
"1357","12725, 1380, 27613"
"1358","10090, 1221, 23775"
"1359","1924, 1481, 1558"
"1360","1493, 14647, 22695"
"1361","10263, 1924, 1925"
"1362","10263, 1380, 1792"
"1363","5753, 31050, 1179"
"1364","9875, 13245, 27613"
"1365","5753, 31050, 1623"
"1366","764, 2281, 1194"
"1367","10263, 17249, 2269"
"1368","2291, 305, 2292"
"1369","1924, 1792, 1925"
"1370","8097, 832, 13993"
"1371","1759, 6728, 1853"
"1372","5386, 1373, 10534"
"1373","3437, 1924, 1481"
"1374","31050, 1558, 3105"
"1376","1442, 2745, 1136"
"1377","5386, 12221, 1835"
"1378","2012, 86, 30915"
"1379","3437, 2747, 22695"
"1380","2284, 2920, 1481"
"1381","5753, 3868, 295"
"1382","28929, 1865, 2818"
"1383","1421, 2858, 3254"
"1384","5753, 7303, 14685"
"1385","10263, 1792, 1925"
"1386","10263, 1792, 1925"
"1387","2012, 14753, 30458"
"1388","32122, 21899, 1460"
"1389","12725, 2390, 31592"
"1390","1658, 718, 5742"
"1391","3196, 1924, 22695"
"1393","3437, 8097, 1493"
"1396","1707, 29876, 23725"
"1397","3437, 1493, 9328"
"1398","10263, 1792, 3072"
"1399","2920, 1481, 2527"
"1400","31050, 1053, 1845"
"1401","5753, 3868, 3854"
"1402","1012, 1145, 1803"
"1405","4443, 10528, 1929"
"1406","1925, 1923, 3003"
"1407","5753, 31050, 1558"
"1409","86, 4566, 1707"
"1410","10090, 19291, 504"
"1411","13993, 27613, 29413"
"1412","29413, 30128, 1853"
"1413","1148, 2851, 1743"
"1414","1493, 2525, 21575"
"1416","10263, 1493, 2284"
"1417","2525, 2648, 13619"
"1418","305, 2110, 25431"
"1419","3507, 1380, 7861"
"1420","3019, 1924, 1792"
"1421","7045, 27789, 21393"
"1422","20871, 1567, 5753"
"1423","832, 1399, 5763"
"1425","7303, 3381, 1872"
"1426","5763, 3196, 1853"
"1427","3437, 1493, 21575"
"1428","2920, 1481, 3072"
"1429","10090, 23775, 19291"
"1430","2269, 10534, 1924"
"1431","32034, 4198, 9494"
"1432","2284, 2709, 14685"
"1434","9487, 15839, 2036"
"1435","1792, 7435, 7436"
"1436","1845, 14543, 1853"
"1437","930, 33221, 295"
"1438","1558, 2851, 3105"
"1440","8245, 31491, 6465"
"1441","2200, 3868, 930"
"1442","1558, 3105, 4388"
"1443","33221, 1421, 1534"
"1444","3095, 1558, 3105"
"1445","12725, 1380, 25431"
"1446","2012, 86, 30915"
"1447","95, 1091, 1092"
"1449","5763, 1560, 4416"
"1451","31050, 1558, 3105"
"1452","2947, 832, 1493"
"1453","2284, 9487, 12585"
"1454","7308, 2648, 9487"
"1456","1805, 1853, 3704"
"1457","4388, 3776, 2574"
"1458","3437, 1924, 22695"
"1459","5753, 14685, 33221"
"1460","10263, 1925, 1923"
"1461","2858, 4388, 3095"
"1462","1399, 5763, 4416"
"1463","3507, 1880, 31592"
"1464","12725, 2284, 8358"
"1465","31050, 2291, 2668"
"1466","3507, 978, 1380"
"1467","3437, 3019, 2525"
"1468","30531, 3254, 3437"
"1469","1493, 3196, 1924"
"1470","1924, 2920, 1481"
"1471","10263, 2284, 7303"
"1472","3507, 1880, 7723"
"1473","305, 1924, 1481"
"1474","978, 1380, 7861"
"1475","589, 1816, 278"
"1476","305, 10766, 1924"
"1477","5684, 305, 24171"
"1478","10263, 3196, 1924"
"1480","3437, 22695, 2920"
"1481","10263, 1924, 1792"
"1482","305, 3095, 5753"
"1483","2012, 30915, 6050"
"1484","3437, 1493, 3196"
"1485","2012, 86, 30915"
"1486","3704, 22695, 10263"
"1487","3625, 1925, 1923"
"1488","832, 2284, 9328"
"1490","9875, 1957, 314"
"1492","1493, 1925, 1923"
"1493","2871, 31592, 2193"
"1494","30531, 1558, 3105"
"1495","31491, 3437, 1493"
"1496","2284, 25313, 1186"
"1497","9487, 15839, 19857"
"1498","1179, 2818, 1845"
"1499","31050, 1558, 1224"
"1500","1924, 14647, 27629"
"1501","3868, 1481, 1891"
"1502","6986, 7712, 27613"
"1503","3437, 1759, 1558"
"1504","377, 29876, 1805"
"1505","1493, 13993, 1373"
"1506","1853, 7045, 2871"
"1507","31050, 23423, 4042"
"1509","27613, 31050, 295"
"1510","7303, 3196, 17745"
"1512","33221, 599, 3072"
"1513","1558, 4388, 311"
"1514","2291, 2292, 1421"
"1515","10263, 3437, 1924"
"1516","3776, 2574, 7435"
"1517","2012, 86, 30915"
"1518","10263, 1481, 1839"
"1519","9487, 15839, 3511"
"1520","86, 4566, 377"
"1521","31491"
"1522","1623, 1558, 86"
"1523","2920, 1558, 2818"
"1526","10263, 1481, 4503"
"1527","1925, 2920, 1923"
"1528","5763, 1558, 1014"
"1529","832, 1898, 33221"
"1530","3507, 2291, 7861"
"1531","1924, 1481, 1759"
"1532","1558, 3105, 305"
"1533","6509, 3826, 1224"
"1536","8097, 14647, 27629"
"1538","27613, 1759, 1275"
"1539","604, 504, 1578"
"1540","86, 4566, 1707"
"1541","305, 86, 1707"
"1542","1493, 14647, 22695"
"1545","29413, 30128, 31050"
"1546","1493, 13245, 3196"
"1547","3196, 2648, 1924"
"1548","3437, 2284, 3854"
"1549","12231, 10350, 13115"
"1550","8245, 22013, 31491"
"1551","7334, 10330, 23153"
"1552","2450, 10810, 8245"
"1553","12725, 26183, 718"
"1554","1924, 1481, 1759"
"1555","10263, 1924, 930"
"1557","1558, 1179, 1224"
"1558","2313, 86, 12503"
"1559","12783, 25397, 25429"
"1560","3868, 8245, 2920"
"1561","3437, 16442, 8097"
"1562","3437, 8097, 1493"
"1563","1924, 1481, 2506"
"1564","1380, 26019, 25431"
"1565","1534, 2291, 1925"
"1566","2920, 1481, 1759"
"1567","308, 7081, 31763"
"1568","2269, 1929, 33074"
"1569","5753, 7303, 7861"
"1570","1611, 3776, 2574"
"1571","2284, 2709, 2747"
"1572","1493, 1924, 22695"
"1573","10263, 5753, 33221"
"1574","2284, 10534, 930"
"1575","13619, 3072, 16608"
"1576","33221, 3625, 13619"
"1577","1668, 892, 2608"
"1578","5753, 31050, 1558"
"1580","10263, 9875, 3437"
"1582","5753, 2269, 1906"
"1583","1924, 2920, 1481"
"1584","12725, 2106, 3137"
"1585","1558, 3105, 4388"
"1586","311, 1924, 3625"
"1587","3196, 3854, 13993"
"1588","3437, 17249, 8097"
"1589","305, 28511, 2484"
"1590","10263, 1925, 1923"
"1591","1792, 2322, 9487"
"1592","32051, 1489, 32553"
"1593","10370, 2483, 744"
"1594","3507, 978, 1380"
"1595","764, 3059, 19251"
"1596","5763, 4503, 1880"
"1597","16608"
"1599","1493, 2525, 13245"
"1600","1558, 3507, 4388"
"1601","1880, 3437, 1014"
"1602","1558, 23423, 4042"
"1603","33221, 23153, 890"
"1604","7303, 2747, 22695"
"1605","764, 3059, 1069"
"1606","5753, 307, 1611"
"1607","1493, 2525, 21575"
"1608","27613, 33902, 6509"
"1609","28929, 31050, 1623"
"1610","9328, 33221, 1792"
"1611","832, 5763, 4503"
"1612","3239, 4388, 307"
"1613","23115, 1853, 11717"
"1614","8361, 4388, 2284"
"1616","23249, 86, 8394"
"1617","1924, 1481, 305"
"1619","1707, 30464, 1019"
"1620","23775, 19291, 504"
"1621","1442, 999, 2745"
"1624","5753, 1558, 3105"
"1625","2947, 832, 1792"
"1626","305, 1853, 4388"
"1627","5753, 3868, 3854"
"1629","7045, 1493, 21575"
"1630","1481, 305, 12725"
"1631","5753, 2269, 1906"
"1632","10263, 1792, 1925"
"1633","8097, 10534, 33221"
"1635","1558, 30845, 31050"
"1637","5753, 1228, 2484"
"1638","31050, 3511, 6465"
"1640","3437, 1924, 1481"
"1642","13679, 8365, 8366"
"1645","311, 5763, 1711"
"1646","10263, 8245, 2036"
"1648","5753, 3868, 2920"
"1649","2284, 9487, 3072"
"1650","832, 2747, 1399"
"1651","1558, 1853, 3105"
"1652","5753, 3868, 1794"
"1653","1558, 1380, 347"
"1654","1399, 693, 1228"
"1655","10263, 1924, 1925"
"1656","10263, 1925, 1923"
"1657","1558, 3105, 4388"
"1660","7303, 1924, 1481"
"1662","31050, 2818, 3259"
"1663","10263, 3437, 5753"
"1664","3507, 1380, 7861"
"1665","5967, 5968, 23293"
"1666","10263, 1925, 2920"
"1667","3704, 7303, 9629"
"1668","3854, 13993, 2747"
"1669","7303, 1153, 3381"
"1671","10766, 1640, 999"
"1672","399, 744, 12725"
"1674","3437, 1924, 2920"
"1675","1853, 2036, 305"
"1676","31490, 4060, 1929"
"1677","2284, 14647, 27629"
"1678","2284, 1153, 1891"
"1679","2747, 3072, 1421"
"1680","1853, 2291, 305"
"1681","13993, 6986, 7712"
"1682","1558, 3105, 3704"
"1683","1399, 5763, 4503"
"1684","1558, 2291, 5753"
"1685","14685, 3511, 1228"
"1686","28929, 295, 31050"
"1687","1399, 3072, 1560"
"1688","4566, 1658, 1558"
"1689","1658, 347, 5742"
"1690","10076, 25397, 1816"
"1692","1792, 2322, 9487"
"1694","5877, 4264, 3868"
"1695","2200, 4264, 2506"
"1696","3437, 8097, 1493"
"1697","3605, 2291, 1880"
"1699","23711, 9328, 1792"
"1700","7303, 307, 305"
"1701","347, 4388, 10263"
"1702","10263, 5753, 1924"
"1703","2818, 2484, 11547"
"1705","8358, 1853, 4388"
"1706","7303, 3196, 13993"
"1707","10263, 30705, 17249"
"1708","29976, 31490, 5967"
"1709","12585, 2506, 20379"
"1710","305, 1853, 4388"
"1711","1481, 24171, 1558"
"1713","10263, 2450, 33221"
"1714","31491, 1853, 3437"
"1715","2193, 2525, 13245"
"1716","3776, 2574, 9487"
"1717","2947, 2106, 7308"
"1718","1925, 1923, 1558"
"1719","86, 1707, 377"
"1720","8017, 4566, 1658"
"1721","1925, 1923, 1623"
"1722","10263, 1925, 1923"
"1723","6465, 7664, 3196"
"1724","2284, 22695, 2506"
"1725","12725, 1493, 21575"
"1726","3437, 8097, 1493"
"1727","3868, 1794, 295"
"1728","9487, 15839, 4388"
"1730","86, 978, 1186"
"1731","1221, 1640, 4198"
"1732","10263, 1924, 930"
"1733","2947, 22695, 3381"
"1734","2193, 23293, 311"
"1735","5753, 31050, 1224"
"1736","27613, 1759, 2484"
"1737","16608, 2506, 20379"
"1738","33221, 3625, 1224"
"1739","1929, 1153, 8245"
"1740","3196, 5267, 17745"
"1742","6293, 8097, 2284"
"1743","24273, 6509, 20929"
"1744","32122, 13837, 21867"
"1745","2858, 1493, 14647"
"1746","31491, 4388, 3776"
"1747","7308, 1657, 2688"
"1748","1275, 4388, 3396"
"1749","31050, 1014, 7435"
"1750","23711, 2947, 832"
"1751","1925, 1923, 1853"
"1752","1759, 31050, 1493"
"1753","1346, 31050, 3507"
"1754","2284, 14685, 1153"
"1755","1792, 2920, 3072"
"1756","3776, 2574, 9487"
"1757","2291, 305, 307"
"1758","1153, 8245, 30531"
"1759","9487, 15839, 3239"
"1760","1865, 31050, 7664"
"1761","10457, 21597, 23299"
"1762","10263, 1792, 1925"
"1764","1853, 307, 305"
"1768","3381, 295, 16608"
"1769","1623, 12725, 8358"
"1770","1924, 1481, 1558"
"1771","978, 25431, 9629"
"1772","2484, 1845, 14947"
"1774","5753, 1794, 28929"
"1775","1924, 930, 1792"
"1776","6465, 3196, 14685"
"1777","8097, 832, 13993"
"1778","33221, 28929, 22013"
"1780","2920, 3072, 3511"
"1781","4566, 1792, 1658"
"1782","2284, 14685, 1153"
"1784","10263, 1792, 1925"
"1785","3625, 3381, 1224"
"1786","2012, 30915, 6050"
"1789","5753, 1558, 2818"
"1790","2947, 832, 1792"
"1791","377, 6714, 1920"
"1792","4566, 1658, 718"
"1793","2747, 13619, 1226"
"1794","8097, 13619, 30531"
"1796","1853, 31113, 6465"
"1797","2200, 5753, 1623"
"1799","1924, 9487, 2920"
"1800","2920, 1481, 1759"
"1801","1558, 3105, 4388"
"1802","1493, 14647, 22695"
"1803","22013, 31050, 6465"
"1804","1924, 1481, 1853"
"1805","10263, 1925, 1923"
"1807","305, 32051, 1805"
"1808","1399, 5763, 2291"
"1810","8097, 2525, 2736"
"1811","305, 1853, 1925"
"1813","31113, 28215, 764"
"1814","5763, 693, 1558"
"1815","1924, 1481, 31050"
"1816","5753, 28929, 31050"
"1817","1558, 1179, 3105"
"1818","1399, 1560, 4416"
"1819","2284, 1179, 1228"
"1820","2284, 3868, 3625"
"1821","30243, 2947, 7303"
"1822","1669, 1045, 1487"
"1823","3437, 17249, 2284"
"1824","1153, 6465, 2044"
"1825","33221, 23299, 32034"
"1826","31050, 3239, 1865"
"1828","5753, 14685, 33221"
"1830","31491, 30531, 2688"
"1831","3437, 3196, 1924"
"1833","21575, 2648, 21703"
"1834","3868, 1906, 3227"
"1835","12783, 521, 31741"
"1836","33221, 28929, 10766"
"1837","8245, 6465, 14543"
"1838","1380, 1558, 3105"
"1839","2269, 3868, 3625"
"1840","5753, 3868, 14685"
"1841","12503, 10350, 23447"
"1842","1925, 1923, 7435"
"1843","305, 31050, 1558"
"1845","3437, 3196, 2920"
"1847","86, 4566, 1707"
"1848","4566, 1658, 5742"
"1849","17249, 27613, 6509"
"1850","10263, 1792, 1925"
"1851","32547, 2408, 29831"
"1853","1924, 1481, 1558"
"1854","10263, 5753, 978"
"1855","31592, 3437, 2284"
"1857","1853, 2284, 14685"
"1858","1399, 1560, 693"
"1859","10263, 3437, 17249"
"1860","1924, 2920, 1481"
"1861","305, 1558, 3105"
"1862","1558, 1623, 2484"
"1863","3437, 3196, 1924"
"1864","5753, 2284, 3605"
"1865","1558, 4388, 30845"
"1867","1924, 1481, 1558"
"1871","10263"
"1872","3254, 1224, 1891"
"1873","1759, 1275, 1558"
"1874","2747, 1792, 2322"
"1875","14647, 27629, 28929"
"1876","3437, 1924, 2920"
"1877","2291, 4084, 3095"
"1878","5753, 1558, 1228"
"1879","33221, 29413, 30128"
"1881","1924, 1481, 24273"
"1882","5753, 3868, 3854"
"1883","2947, 1493, 2525"
"1884","1925, 1923, 3095"
"1885","5753, 2736, 10766"
"1886","5753, 7303, 10766"
"1888","347, 2044, 1924"
"1890","832, 693, 7664"
"1891","4388, 3776, 2574"
"1892","3437, 8097, 1493"
"1893","10263, 8097, 832"
"1894","7303, 1153, 3381"
"1895","3776, 2574, 7303"
"1896","33221, 1759, 2036"
"1897","33221, 2390, 604"
"1898","3437, 8097, 1493"
"1899","86, 1707, 377"
"1900","1792, 9487, 15839"
"1901","10263, 1792, 1925"
"1902","3437, 8097, 2284"
"1903","86, 1707, 377"
"1904","2688, 6286, 31050"
"1905","3437, 1493, 3196"
"1906","5753, 3868, 8358"
"1907","3776, 2574, 31050"
"1908","3196, 9487, 31491"
"1909","305, 4503, 4084"
"1910","1839, 1900, 2200"
"1912","2284, 21575, 3868"
"1913","7303, 2269, 3868"
"1914","2947, 1792, 6511"
"1915","31490, 2450, 6465"
"1916","27613, 24273, 1759"
"1917","3437, 8097, 1493"
"1918","3072, 1346, 1558"
"1919","9629, 347, 2281"
"1920","3437, 1493, 1924"
"1921","1924, 2920, 1481"
"1922","1558, 1623, 3105"
"1923","19291, 3437, 1435"
"1924","3776, 12347, 2574"
"1927","1399, 5763, 1560"
"1928","3704, 10263, 294"
"1929","1658, 5742, 8250"
"1930","2947, 22695, 3381"
"1931","7303, 1924, 1481"
"1932","5753, 7303, 930"
"1933","1924, 33221, 3625"
"1934","17745, 14647, 33221"
"1935","12725, 691, 29831"
"1936","10263, 1925, 1923"
"1937","1794, 1558, 3105"
"1938","5763, 7435, 7436"
"1939","1221, 1573, 1864"
"1940","2269, 3868, 1283"
"1941","9487, 15839, 4388"
"1942","1380, 7861, 31050"
"1943","2920, 1481, 1558"
"1944","4566, 31490, 5967"
"1945","9487, 3129, 15839"
"1946","1925, 1923, 31050"
"1947","86, 5753, 1707"
"1948","832, 1399, 5763"
"1949","3437, 1924, 2920"
"1950","305, 1228, 1558"
"1951","2284, 2036, 2291"
"1952","308, 32547, 5288"
"1953","31592, 2525, 311"
"1954","7303, 307, 2291"
"1955","31490, 10845, 1153"
"1956","2284, 5830, 3605"
"1957","3095, 930, 2920"
"1958","6465, 1845, 5753"
"1959","5753, 1794, 24273"
"1960","16442, 311, 2294"
"1962","1924, 2920, 1481"
"1963","305, 3704, 7303"
"1964","7303, 3625, 1925"
"1965","33221, 7723, 1399"
"1966","482, 687, 96"
"1968","1924, 1481, 1558"
"1969","10263, 311, 8358"
"1970","33221, 28929, 2818"
"1972","3129, 2291, 2292"
"1973","5753, 930, 33221"
"1974","2390, 31592, 16442"
"1975","5753, 3868, 3854"
"1977","86, 5753, 377"
"1978","3776, 2574, 9487"
"1979","1153, 31050, 1839"
"1981","1228, 2200, 4084"
"1982","1493, 3196, 3854"
"1983","9875, 1957, 752"
"1984","1399, 4416, 693"
"1985","1792, 16608, 6465"
"1986","29413, 30128, 4264"
"1987","2012, 86, 30915"
"1988","1925, 1923, 3072"
"1989","32034, 9494, 31050"
"1990","32034, 9494, 33221"
"1992","311, 8358, 22695"
"1993","30915, 89, 971"
"1994","1792, 2322, 9487"
"1995","14685, 28929, 31050"
"1997","10263, 20871, 1567"
"1998","5753, 2736, 10766"
"1999","1558, 3105, 4388"
"2000","7303, 1853, 22695"
"2001","10263, 1792, 1925"
"2002","1880, 7723, 3605"
"2003","12725, 1792, 2322"
"2004","1558, 3105, 4388"
"2005","3072, 1558, 3105"
"2006","978, 1380, 7861"
"2008","12725, 2284, 3196"
"2009","10263, 3437, 832"
"2010","10263, 1925, 1923"
"2012","4566, 377, 29876"
"2013","3437, 8097, 1493"
"2014","832, 1925, 1923"
"2015","1924, 1481, 3072"
"2017","4388, 3776, 2574"
"2018","10263, 1924, 1925"
"2019","86, 2193, 1921"
"2020","9328, 1792, 31491"
"2021","12347, 1014, 3625"
"2022","9328, 1792, 31491"
"2024","3507, 1380, 7861"
"2025","1153, 1275, 6511"
"2026","2947, 2747, 1792"
"2027","5753, 2284, 2269"
"2028","32122, 2470, 2483"
"2029","24171, 6728, 23423"
